Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20090330;3670.89;3679.33;3580.01;3580.01;3442047
20090331;3633.21;3714.65;3617.72;3713.83;3421875
20090401;3688.73;3753.18;3620.94;3750.84;3839571
20090402;3905.87;4046.52;3905.87;4034.49;7044853
20090403;3996.13;4058.17;3962.69;3977.14;5326839
20090406;4007.73;4041.58;3889.96;3922.94;4974381
20090407;3896.28;3915.13;3816.48;3851.37;3889130
20090408;3796.59;3905.09;3786.93;3884.13;3980534
20090409;3877.71;3931.18;3842.82;3909.56;4168753
20090410;3877.71;3931.18;3842.82;3909.56;4168753
20090413;3877.71;3931.18;3842.82;3909.56;4168753
20090414;3976.63;4021.66;3931.97;3984.29;5068834
20090415;3921.07;3972.97;3911.38;3950.13;3685542
20090416;3968.21;4030.55;3929.84;4009.49;4098203
20090417;3975.73;4045.37;3950.91;4032.23;6001314
20090420;3983.93;3985.75;3825.38;3839.43;4538540
20090421;3842.81;3893.83;3757.93;3855.71;5298178
20090422;3866.64;3933.93;3815.44;3932.51;5001129
20090423;3916.80;3995.95;3900.97;3933.17;5098151
20090424;4011.62;4118.72;4004.70;4118.72;4761989
20090427;3994.64;4081.54;3990.89;4072.25;3654112
20090428;3991.84;4045.32;3954.36;4000.19;4399018
20090429;4094.93;4163.98;4080.99;4153.01;5454604
20090430;4150.82;4219.28;4149.42;4173.85;6406862
20090501;4150.82;4219.28;4149.42;4173.85;6406862
20090504;4253.28;4334.97;4237.22;4330.46;4336378
20090505;4332.50;4355.21;4287.42;4307.63;5665929
20090506;4284.62;4401.48;4264.58;4368.05;6325620
20090507;4433.74;4495.63;4346.02;4355.74;7442259
20090508;4447.29;4533.77;4443.92;4489.22;4689752
20090511;4504.87;4504.87;4385.05;4417.87;5183154
20090512;4366.48;4449.66;4366.48;4395.91;4721602
20090513;4411.34;4429.82;4290.59;4291.10;6033367
20090514;4271.03;4313.00;4246.17;4298.24;5051450
20090515;4304.12;4319.62;4244.03;4290.26;4206672
20090518;4246.52;4395.88;4219.63;4395.88;4202446
20090519;4440.43;4481.77;4415.64;4454.93;5790823
20090520;4488.68;4568.44;4483.48;4545.11;4587004
20090521;4531.28;4538.43;4458.32;4470.27;3140728
20090522;4533.49;4571.08;4485.80;4525.29;3397186
20090525;4532.87;4552.19;4438.99;4534.18;1797019
20090526;4496.88;4582.55;4433.39;4572.57;4563945
20090527;4569.09;4596.72;4548.46;4587.10;4573931
20090528;4523.74;4584.38;4498.08;4542.74;4403109
20090529;4668.35;4684.09;4613.93;4627.71;5872654
20090601;4736.91;4800.32;4725.89;4793.81;5075272
20090602;4782.57;4858.35;4776.45;4827.56;5338542
20090603;4786.06;4786.06;4646.36;4675.54;4539494
20090604;4699.73;4748.94;4687.80;4692.82;4395272
20090605;4680.57;4752.17;4651.55;4681.01;4694073
20090608;4625.31;4629.88;4553.22;4572.63;3830284
20090609;4649.81;4674.62;4606.99;4624.65;4523871
20090610;4671.26;4716.18;4621.28;4638.39;4425679
