Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20090219;2887.98;2912.99;2871.46;2893.65;6684366.44
20090220;2909.42;2909.42;2810.76;2816.11;7218184.16
20090223;2837.60;2886.26;2804.34;2808.35;5546750.49
20090224;2786.29;2786.29;2731.81;2763.06;6202369.57
20090225;2727.95;2780.43;2726.76;2755.18;6336288.67
20090226;2773.59;2841.77;2773.59;2819.92;7605259.78
20090227;2826.63;2826.63;2722.95;2768.61;8383962.13
20090302;2706.46;2706.46;2570.01;2570.01;7367402.63
20090303;2575.14;2611.50;2494.48;2503.74;7993205.87
20090304;2517.64;2614.81;2517.64;2612.78;7492247.72
20090305;2608.16;2608.16;2528.81;2528.81;7272011.17
20090306;2529.71;2560.81;2501.30;2524.64;7133824.52
20090309;2472.04;2490.06;2426.02;2475.55;7051575.03
20090310;2467.32;2587.42;2451.27;2581.54;8008246.88
20090311;2588.29;2620.93;2548.21;2578.93;8216621.64
20090312;2595.36;2615.79;2542.19;2608.08;7073859.74
20090313;2623.84;2696.47;2623.84;2654.96;6620302.03
20090316;2675.09;2749.49;2675.09;2749.49;5870915.33
20090317;2739.34;2739.34;2690.94;2731.94;6447846.35
20090318;2719.87;2749.26;2663.32;2686.78;7025888.76
20090319;2793.30;2870.71;2791.55;2804.84;12600357.61
20090320;2794.41;2817.59;2767.01;2811.57;12675638.02
20090323;2821.29;2913.19;2821.29;2898.32;8441552.47
20090324;2937.82;2964.97;2889.50;2912.01;8356541.51
20090325;2873.43;2890.73;2831.76;2864.86;7719201.00
20090326;2848.88;2868.39;2835.19;2865.75;7495212.18
20090327;2835.79;2851.48;2803.55;2817.65;7484984.80
20090330;2800.71;2800.71;2708.81;2708.81;6487875.94
20090331;2726.55;2839.31;2726.55;2837.16;8569496.51
20090401;2855.22;2892.03;2796.38;2882.69;7812578.51
20090402;2949.59;3080.88;2949.59;3075.39;10414015.75
20090403;3096.29;3105.05;3030.47;3040.39;8763345.46
20090406;3018.24;3069.46;2971.07;2993.78;7701160.93
20090407;2998.46;3025.65;2936.94;2949.19;6625235.03
20090408;2942.98;2949.50;2904.49;2939.69;6806838.87
20090409;2924.28;2977.55;2917.99;2976.40;6841458.53
20090410;2924.28;2977.55;2917.99;2976.40;6841458.53
20090413;2924.28;2977.55;2917.99;2976.40;12521.22
20090414;3033.14;3085.33;3014.03;3047.40;8452645.99
20090415;3068.24;3090.54;3032.90;3053.31;7037528.02
20090416;3034.59;3096.80;3031.43;3096.80;7648476.90
20090417;3067.53;3113.02;3063.39;3098.57;8784210.49
20090420;3050.36;3062.00;2953.08;2969.80;7043425.51
20090421;2999.40;3020.12;2932.07;2995.20;8158712.72
20090422;2951.98;2990.20;2928.23;2988.39;8005962.41
20090423;3019.76;3059.02;2998.89;3013.26;7357064.97
20090424;3027.05;3127.45;3027.05;3127.45;7638868.94
20090427;3122.57;3132.43;3073.18;3124.71;6205667.59
20090428;3112.15;3112.15;3032.29;3059.95;6393407.67
20090429;3096.37;3170.75;3095.51;3169.28;7384783.94
20090430;3165.21;3244.49;3165.21;3210.48;9535303.59
20090501;3233.51;3240.77;3211.82;3235.86;3950407.87
